method,id,time
conductor,28,75
conductor,10,58
conductor,10,78
conductor,4,398
conductor,4,555
conductor,39,2
conductor,39,2
conductor,18,29
conductor,18,404
conductor,22,1
conductor,22,679
conductor,30,343
conductor,30,310
conductor,3,2
conductor,3,388
conductor,0,187
conductor,0,1
conductor,13,2
conductor,13,529
conductor,15,2
conductor,15,2
conductor,36,122
conductor,36,235
conductor,32,408
conductor,32,75
conductor,25,2
conductor,25,207
conductor,38,250
conductor,38,2
conductor,34,173
conductor,34,2
conductor,27,21
conductor,27,3
conductor,2,2
conductor,2,117
conductor,21,441
conductor,21,654
conductor,12,163
conductor,12,510
conductor,7,267
conductor,7,996
conductor,9,142
conductor,9,2
conductor,20,2
conductor,20,304
conductor,22,2
conductor,22,1
conductor,24,1
conductor,24,337
conductor,6,382
conductor,6,598
conductor,26,2
conductor,26,2
conductor,14,2
conductor,14,5
conductor,17,252
conductor,17,502
conductor,35,92
conductor,35,121
conductor,11,72
conductor,11,526
conductor,37,1
conductor,37,2
conductor,39,2
conductor,39,2
conductor,29,2
conductor,29,460
conductor,31,71
conductor,31,66
conductor,10,154
conductor,10,47
conductor,33,130
conductor,33,2
conductor,1,2
conductor,1,279
conductor,8,2
conductor,8,2
conductor,19,409
conductor,19,300
conductor,23,12
conductor,23,286
conductor,25,210
conductor,25,2
conductor,5,52
conductor,5,734
conductor,7,2
conductor,7,2
conductor,16,328
conductor,16,439
conductor,34,1
conductor,34,2
conductor,13,4
conductor,13,452
conductor,18,44
conductor,18,43
conductor,22,2
conductor,22,218
conductor,0,316
conductor,0,75
conductor,4,2
conductor,4,447
conductor,36,1
conductor,36,135
conductor,38,374
conductor,38,2
conductor,32,2
conductor,32,1
conductor,15,308
conductor,15,160
conductor,9,2
conductor,9,39
conductor,28,1
conductor,28,471
conductor,30,306
conductor,30,2
conductor,6,2
conductor,6,194
conductor,31,2
conductor,31,2
conductor,27,2
conductor,27,612
conductor,33,19
conductor,33,16
conductor,35,65
conductor,35,2
conductor,21,171
conductor,21,543
conductor,24,2
conductor,24,293
conductor,39,248
conductor,39,2
conductor,3,257
conductor,3,743
conductor,17,2
conductor,17,2
conductor,12,2
conductor,12,406
conductor,29,2
conductor,29,2
conductor,14,239
conductor,14,2
conductor,5,126
conductor,5,64
conductor,23,2
conductor,23,197
conductor,37,2
conductor,37,1
conductor,26,360
conductor,26,254
conductor,8,1
conductor,8,302
conductor,32,85
conductor,32,1
conductor,20,2
conductor,20,384
conductor,39,2
conductor,39,2
conductor,28,9
conductor,28,135
conductor,30,118
conductor,30,2
conductor,11,273
conductor,11,645
conductor,34,28
conductor,34,237
conductor,36,169
conductor,36,1
conductor,16,1
conductor,16,210
conductor,22,244
conductor,22,215
conductor,25,1
conductor,25,125
conductor,13,2
conductor,13,111
conductor,2,2
conductor,2,764
conductor,4,257
conductor,4,1
conductor,19,1
conductor,19,719
conductor,7,1
conductor,7,544
conductor,30,2
conductor,30,1
conductor,27,104
conductor,27,219
conductor,15,176
conductor,15,157
conductor,35,2
conductor,35,203
conductor,38,2
conductor,38,420
conductor,29,267
conductor,29,112
conductor,31,2
conductor,31,12
conductor,33,441
conductor,33,2
conductor,10,14
conductor,10,601
conductor,12,242
conductor,12,2
conductor,1,164
conductor,1,1032
conductor,18,100
conductor,18,402
conductor,24,1
conductor,24,366
conductor,26,184
conductor,26,2
conductor,0,470
conductor,0,173
conductor,2,2
conductor,2,2
conductor,14,5
conductor,14,160
conductor,21,2
conductor,21,259
conductor,17,2
conductor,17,104
conductor,28,2
conductor,28,1
conductor,23,406
conductor,23,82
conductor,34,11
conductor,34,2
conductor,19,2
conductor,19,2
conductor,37,142
conductor,37,412
conductor,6,2
conductor,6,551
conductor,30,2
conductor,30,187
conductor,25,2
conductor,25,70
conductor,27,9
conductor,27,2
conductor,39,2
conductor,39,2
conductor,23,1
conductor,23,2
conductor,36,2
conductor,36,165
conductor,9,2
conductor,9,586
conductor,11,409
conductor,11,1
conductor,16,2
conductor,16,386
conductor,18,42
conductor,18,2
conductor,5,86
conductor,5,793
conductor,1,2
conductor,1,139
conductor,33,2
conductor,33,219
conductor,24,126
conductor,24,2
conductor,20,243
conductor,20,166
conductor,22,393
conductor,22,2
conductor,35,301
conductor,35,112
conductor,26,2
conductor,26,1
conductor,15,2
conductor,15,398
conductor,17,38
conductor,17,19
conductor,32,241
conductor,32,474
conductor,8,92
conductor,8,613
conductor,10,189
conductor,10,2
conductor,4,2
conductor,4,530
conductor,14,2
conductor,14,503
conductor,29,58
conductor,29,606
conductor,38,2
conductor,38,311
conductor,34,2
conductor,34,2
conductor,16,2
conductor,16,2
conductor,0,246
conductor,0,133
conductor,21,1
conductor,21,299
conductor,31,160
conductor,31,263
conductor,23,2
conductor,23,2
conductor,3,387
conductor,3,679
conductor,7,2
conductor,7,416
conductor,33,26
conductor,33,16
conductor,9,201
conductor,9,2
conductor,25,2
conductor,25,103
conductor,37,2
conductor,37,487
conductor,16,2
conductor,16,2
conductor,39,121
conductor,39,94
conductor,20,2
conductor,20,513
conductor,6,2
conductor,6,306
conductor,13,2
conductor,13,1039
conductor,28,87
conductor,28,838
conductor,30,355
conductor,30,1
conductor,2,161
conductor,2,420
conductor,5,47
conductor,5,353
conductor,24,175
conductor,24,72
conductor,19,1
conductor,19,601
conductor,21,42
conductor,21,1
conductor,32,1
conductor,32,35
conductor,36,123
conductor,36,715
conductor,8,1
conductor,8,2
conductor,23,1
conductor,23,2
conductor,38,2
conductor,38,2
conductor,15,315
conductor,15,384
conductor,4,2
conductor,4,130
conductor,35,14
conductor,35,751
conductor,31,5
conductor,31,1
conductor,37,82
conductor,37,40
conductor,1,82
conductor,1,619
conductor,12,2
conductor,12,1338
conductor,14,420
conductor,14,2
conductor,18,1
conductor,18,861
conductor,27,438
conductor,27,797
conductor,29,468
conductor,29,2
conductor,20,2
conductor,20,2
conductor,17,435
conductor,17,315
conductor,3,45
conductor,3,160
conductor,22,122
conductor,22,304
conductor,7,2
conductor,7,507
conductor,26,1
conductor,26,574
conductor,34,1
conductor,34,673
conductor,36,2
conductor,36,2
conductor,11,1
conductor,11,1409
conductor,0,2
conductor,0,444
conductor,6,2
conductor,6,547
conductor,2,108
conductor,2,54
conductor,13,2
conductor,13,2
conductor,28,42
conductor,28,289
conductor,21,2
conductor,21,182
conductor,16,2
conductor,16,446
conductor,25,2
conductor,25,940
conductor,20,2
conductor,20,307
conductor,33,59
conductor,33,1061
conductor,35,134
conductor,35,2
conductor,10,2
conductor,10,1473
conductor,5,2
conductor,5,761
conductor,27,283
conductor,27,198
conductor,39,2
conductor,39,869
conductor,1,191
conductor,1,2
conductor,19,1
conductor,19,427
conductor,12,41
conductor,12,138
conductor,32,138
conductor,32,766
conductor,24,173
conductor,24,1058
conductor,15,2
conductor,15,888
conductor,9,178
conductor,9,1173
conductor,11,209
conductor,11,2
conductor,38,2
conductor,38,824
conductor,26,2
conductor,26,84
conductor,18,388
conductor,18,712
conductor,4,219
conductor,4,1065
conductor,17,299
conductor,17,304
conductor,8,2
conductor,8,992
conductor,31,2
conductor,31,1040
conductor,37,1
conductor,37,921
conductor,0,1
conductor,0,153
conductor,14,232
conductor,14,647
conductor,30,159
conductor,30,1135
conductor,23,164
conductor,23,1236
conductor,7,79
conductor,7,900
conductor,39,2
conductor,39,2
conductor,10,2
conductor,10,3
conductor,16,26
conductor,16,209
conductor,25,485
conductor,25,182
conductor,29,230
conductor,29,1091
conductor,3,212
conductor,3,1059
conductor,13,44
conductor,13,819
conductor,22,2
conductor,22,1027
conductor,36,66
conductor,36,1194
conductor,2,253
conductor,2,609
conductor,38,449
conductor,38,71
conductor,24,2
conductor,24,2
conductor,6,367
conductor,6,808
conductor,9,2
conductor,9,359
conductor,35,2
conductor,35,1320
conductor,1,2
conductor,1,606
conductor,12,440
conductor,12,558
conductor,15,171
conductor,15,392
conductor,21,2
conductor,21,1272
conductor,28,30
conductor,28,1171
conductor,23,253
conductor,23,113
conductor,37,2
conductor,37,24
conductor,5,2
conductor,5,532
conductor,8,160
conductor,8,355
conductor,11,171
conductor,11,416
conductor,4,2
conductor,4,440
conductor,34,2
conductor,34,1601
conductor,0,278
conductor,0,685
conductor,27,188
conductor,27,952
conductor,20,2
conductor,20,1386
conductor,33,2
conductor,33,1346
conductor,3,1
conductor,3,248
conductor,14,278
conductor,14,591
conductor,22,2
conductor,22,113
conductor,36,22
conductor,36,376
conductor,10,2
conductor,10,333
conductor,7,28
conductor,7,641
conductor,39,2
conductor,39,640
conductor,26,1
conductor,26,936
conductor,19,1
conductor,19,1546
conductor,35,60
conductor,35,424
conductor,2,278
conductor,2,495
conductor,32,29
conductor,32,1734
conductor,21,251
conductor,21,184
conductor,34,30
conductor,34,101
conductor,18,37
conductor,18,1677
conductor,13,200
conductor,13,826
conductor,6,2
conductor,6,498
conductor,31,2
conductor,31,1451
conductor,9,351
conductor,9,462
conductor,38,371
conductor,38,566
conductor,12,257
conductor,12,537
conductor,25,209
conductor,25,1182
conductor,5,2
conductor,5,472
conductor,30,276
conductor,30,1276
conductor,32,2
conductor,32,2
conductor,20,51
conductor,20,358
conductor,35,168
conductor,35,2
conductor,24,394
conductor,24,849
conductor,17,73
conductor,17,1563
conductor,1,116
conductor,1,720
conductor,33,231
conductor,33,2
conductor,19,84
conductor,19,164
conductor,11,215
conductor,11,452
conductor,8,1
conductor,8,595
conductor,29,157
conductor,29,1277
conductor,31,153
conductor,31,2
conductor,4,2
conductor,4,705
conductor,37,98
conductor,37,894
conductor,23,2
conductor,23,742
conductor,0,2
conductor,0,613
conductor,16,484
conductor,16,1443
conductor,34,166
conductor,34,2
conductor,10,45
conductor,10,424
conductor,36,506
conductor,36,121
conductor,32,1
conductor,32,2
conductor,18,191
conductor,18,286
conductor,3,88
conductor,3,764
conductor,7,29
conductor,7,976
conductor,28,120
conductor,28,1478
conductor,30,371
conductor,30,2
conductor,15,117
conductor,15,1189
conductor,9,421
conductor,9,7
conductor,39,1
conductor,39,485
conductor,6,2
conductor,6,504
conductor,22,45
conductor,22,1004
conductor,2,194
conductor,2,501
conductor,27,1
conductor,27,1143
conductor,33,339
conductor,33,2
conductor,14,2
conductor,14,1078
conductor,31,23
conductor,31,2
conductor,1,17
conductor,1,349
conductor,17,194
conductor,17,387
conductor,8,2
conductor,8,48
conductor,35,158
conductor,35,234
conductor,29,2
conductor,29,2
conductor,21,108
conductor,21,1113
conductor,38,2
conductor,38,634
conductor,5,1
conductor,5,576
conductor,16,239
conductor,16,264
conductor,7,123
conductor,7,9
conductor,26,104
conductor,26,1442
conductor,28,158
conductor,28,24
conductor,30,50
conductor,30,2
conductor,37,272
conductor,37,308
conductor,0,270
conductor,0,260
conductor,34,246
conductor,34,275
conductor,13,132
conductor,13,1535
conductor,4,41
conductor,4,804
conductor,25,49
conductor,25,1368
conductor,12,89
conductor,12,1211
conductor,20,257
conductor,20,1086
conductor,15,258
conductor,15,176
conductor,36,132
conductor,36,260
conductor,6,2
conductor,6,2
conductor,11,2
conductor,11,1142
conductor,3,53
conductor,3,873
conductor,27,106
conductor,27,307
conductor,39,2
conductor,39,494
conductor,24,24
conductor,24,1243
conductor,10,112
conductor,10,999
conductor,33,1
conductor,33,579
conductor,19,2
conductor,19,857
conductor,13,2
conductor,13,2
conductor,26,48
conductor,26,90
conductor,2,2
conductor,2,539
conductor,5,2
conductor,5,23
conductor,32,2
conductor,32,678
conductor,35,185
conductor,35,140
conductor,23,17
conductor,23,1048
conductor,31,246
conductor,31,667
conductor,33,2
conductor,33,2
conductor,25,2
conductor,25,2
conductor,38,2
conductor,38,472
conductor,1,8
conductor,1,380
conductor,3,30
conductor,3,2
conductor,18,2
conductor,18,874
conductor,30,2
conductor,30,596
conductor,37,26
conductor,37,298
conductor,4,29
conductor,4,26
conductor,9,2
conductor,9,1192
conductor,12,2
conductor,12,163
conductor,34,14
conductor,34,4
conductor,22,373
conductor,22,1047
conductor,24,64
conductor,24,2
conductor,36,322
conductor,36,154
conductor,17,321
conductor,17,1061
conductor,3,2
conductor,3,52
conductor,32,1
conductor,32,2
conductor,0,261
conductor,0,605
conductor,21,116
conductor,21,916
conductor,37,97
conductor,37,2
conductor,16,292
conductor,16,865
conductor,29,232
conductor,29,1148
conductor,8,101
conductor,8,1521
conductor,11,2
conductor,11,573
conductor,23,2
conductor,23,100
conductor,39,2
conductor,39,290
conductor,35,337
conductor,35,1
conductor,15,2
conductor,15,883
conductor,2,44
conductor,2,439
conductor,7,134
conductor,7,1297
conductor,31,141
conductor,31,388
conductor,33,472
conductor,33,2
conductor,10,36
conductor,10,363
conductor,1,1
conductor,1,144
conductor,20,1
conductor,20,989
conductor,22,135
conductor,22,2
conductor,38,273
conductor,38,220
conductor,28,2
conductor,28,1413
conductor,14,467
conductor,14,1027
conductor,9,1
conductor,9,41
conductor,6,194
conductor,6,1289
conductor,34,250
conductor,34,2
conductor,30,2
conductor,30,324
conductor,32,1
conductor,32,2
conductor,0,1
conductor,0,315
conductor,37,2
conductor,37,141
conductor,13,220
conductor,13,846
conductor,19,19
conductor,19,1322
conductor,21,131
conductor,21,2
conductor,27,10
conductor,27,1907
conductor,12,2
conductor,12,595
conductor,5,2
conductor,5,1304
conductor,8,2
conductor,8,358
conductor,29,186
conductor,29,191
conductor,36,400
conductor,36,567
conductor,31,2
conductor,31,2
conductor,11,41
conductor,11,684
conductor,26,5
conductor,26,1883
conductor,39,298
conductor,39,563
conductor,7,240
conductor,7,285
conductor,25,384
conductor,25,1408
conductor,18,1
conductor,18,1229
conductor,10,191
conductor,10,406
conductor,20,238
conductor,20,88
conductor,24,2
conductor,24,978
conductor,17,1
conductor,17,1290
conductor,4,165
conductor,4,1424
conductor,28,2
conductor,28,184
conductor,38,146
conductor,38,462
conductor,30,2
conductor,30,1
conductor,23,84
conductor,23,1100
conductor,19,2
conductor,19,94
conductor,35,50
conductor,35,1005
conductor,37,201
conductor,37,13
conductor,27,2
conductor,27,361
conductor,6,195
conductor,6,237
conductor,3,2
conductor,3,1322
conductor,26,2
conductor,26,243
conductor,28,49
conductor,28,2
conductor,34,2
conductor,34,896
conductor,9,2
conductor,9,574
conductor,22,384
conductor,22,597
conductor,36,1
conductor,36,4
conductor,16,54
conductor,16,1780
conductor,29,2
conductor,29,2
conductor,8,262
conductor,8,377
conductor,18,272
conductor,18,97
conductor,5,2
conductor,5,141
conductor,2,65
conductor,2,1585
conductor,21,2
conductor,21,594
conductor,25,2
conductor,25,493
conductor,33,1
conductor,33,1161
conductor,35,186
conductor,35,43
conductor,15,2
conductor,15,1499
conductor,27,2
conductor,27,1
conductor,20,179
conductor,20,169
conductor,1,279
conductor,1,1176
conductor,24,2
conductor,24,300
conductor,7,238
conductor,7,243
conductor,23,2
conductor,23,142
conductor,17,1
conductor,17,187
conductor,14,2
conductor,14,1397
conductor,25,2
conductor,25,1
conductor,32,1
conductor,32,1167
conductor,34,226
conductor,34,2
conductor,4,92
conductor,4,455
conductor,0,101
conductor,0,1156
conductor,22,2
conductor,22,2
conductor,16,2
conductor,16,19
conductor,13,2
conductor,13,1523
conductor,19,52
conductor,19,256
conductor,6,2
conductor,6,125
conductor,26,171
conductor,26,1
conductor,15,39
conductor,15,71
conductor,31,105
conductor,31,898
conductor,12,2
conductor,12,1471
conductor,39,2
conductor,39,940
conductor,24,2
conductor,24,2
conductor,21,102
conductor,21,249
conductor,11,143
conductor,11,1104
conductor,33,1
conductor,33,51
conductor,3,27
conductor,3,755
conductor,38,38
conductor,38,1073
conductor,15,2
conductor,15,2
conductor,30,2
conductor,30,725
conductor,18,2
conductor,18,315
conductor,5,2
conductor,5,1
conductor,37,2
conductor,37,992
conductor,20,233
conductor,20,64
conductor,23,2
conductor,23,119
conductor,25,232
conductor,25,1
conductor,10,2
conductor,10,1253
conductor,17,2
conductor,17,586
conductor,19,48
conductor,19,2
conductor,29,1
conductor,29,955
conductor,32,2
conductor,32,149
conductor,2,143
conductor,2,1015
conductor,36,2
conductor,36,909
conductor,22,1
conductor,22,377
conductor,24,105
conductor,24,2
conductor,14,2
conductor,14,522
conductor,31,100
conductor,31,193
conductor,16,503
conductor,16,47
conductor,9,2
conductor,9,1213
conductor,1,2
conductor,1,790
conductor,18,43
conductor,18,134
conductor,21,2
conductor,21,134
conductor,20,325
conductor,20,142
conductor,13,1
conductor,13,779
conductor,28,227
conductor,28,1424
conductor,30,75
conductor,30,2
conductor,35,209
conductor,35,1209
conductor,12,3
conductor,12,803
conductor,8,1
conductor,8,1446
conductor,15,229
conductor,15,222
conductor,17,97
conductor,17,2
conductor,0,12
conductor,0,1218
conductor,19,2
conductor,19,89
conductor,7,46
conductor,7,1525
conductor,39,2
conductor,39,1011
conductor,27,77
conductor,27,1329
conductor,29,157
conductor,29,2
conductor,34,392
conductor,34,1184
conductor,38,1
conductor,38,1009
conductor,18,114
conductor,18,205
conductor,11,24
conductor,11,1035
conductor,33,1
conductor,33,847
conductor,14,2
conductor,14,513
conductor,6,203
conductor,6,1531
conductor,32,127
conductor,32,1022
conductor,37,472
conductor,37,885
conductor,39,67
conductor,39,2
conductor,26,170
conductor,26,1508
conductor,28,435
conductor,28,2
conductor,31,1
conductor,31,634
conductor,17,2
conductor,17,544
conductor,10,2
conductor,10,993
conductor,13,279
conductor,13,475
conductor,5,2
conductor,5,1727
conductor,25,141
conductor,25,1483
conductor,4,200
conductor,4,1787
conductor,16,467
conductor,16,568
conductor,36,404
conductor,36,789
conductor,38,246
conductor,38,2
conductor,27,1
conductor,27,228
conductor,9,23
conductor,9,1154
conductor,24,2
conductor,24,1469
conductor,30,416
conductor,30,678
conductor,23,1
conductor,23,1571
conductor,12,2
conductor,12,483
conductor,15,2
conductor,15,561
conductor,3,2
conductor,3,1946
conductor,35,1
conductor,35,786
conductor,29,277
conductor,29,366
conductor,26,207
conductor,26,372
conductor,8,168
conductor,8,1154
conductor,31,2
conductor,31,2
conductor,2,113
conductor,2,1918
conductor,25,2
conductor,25,196
conductor,38,2
conductor,38,1
conductor,14,221
conductor,14,420
conductor,22,2
conductor,22,1942
conductor,34,2
conductor,34,930
conductor,36,35
conductor,36,2
conductor,26,22
conductor,26,2
conductor,11,2
conductor,11,546
conductor,15,2
conductor,15,2
conductor,21,224
conductor,21,1998
conductor,13,1
conductor,13,1
conductor,10,1
conductor,10,388
conductor,7,2
conductor,7,1145
conductor,28,207
conductor,28,536
conductor,1,2
conductor,1,2018
conductor,20,2
conductor,20,1830
conductor,29,1
conductor,29,2
conductor,22,1
conductor,22,2
conductor,27,445
conductor,27,2
conductor,12,1
conductor,12,282
conductor,14,70
conductor,14,2
conductor,19,365
conductor,19,1881
conductor,21,115
conductor,21,2
conductor,9,269
conductor,9,566
conductor,0,247
conductor,0,1768
conductor,6,1
conductor,6,1281
conductor,11,419
conductor,11,56
conductor,13,1
conductor,13,2
conductor,28,2
conductor,28,104
conductor,8,131
conductor,8,250
conductor,27,2
conductor,27,109
conductor,5,2
conductor,5,1501
conductor,18,2
conductor,18,1819
conductor,20,240
conductor,20,2
conductor,10,2
conductor,10,2
conductor,4,1
conductor,4,1349
conductor,12,1
conductor,12,161
conductor,17,306
conductor,17,1917
conductor,7,190
conductor,7,436
conductor,9,281
conductor,9,14
conductor,19,1
conductor,19,2
conductor,16,444
conductor,16,1259
conductor,3,2
conductor,3,1496
conductor,11,208
conductor,11,302
conductor,6,59
conductor,6,588
conductor,2,359
conductor,2,1249
conductor,8,212
conductor,8,69
conductor,10,144
conductor,10,14
conductor,18,1
conductor,18,2
conductor,1,236
conductor,1,972
conductor,15,2
conductor,15,1220
conductor,5,99
conductor,5,517
conductor,7,172
conductor,7,2
conductor,17,24
conductor,17,200
conductor,19,101
conductor,19,2
conductor,14,475
conductor,14,1140
conductor,4,23
conductor,4,657
conductor,0,1
conductor,0,980
conductor,13,271
conductor,13,903
conductor,16,2
conductor,16,190
conductor,7,1
conductor,7,2
conductor,3,108
conductor,3,787
conductor,12,2
conductor,12,900
conductor,14,113
conductor,14,1
conductor,2,2
conductor,2,492
conductor,4,12
conductor,4,1
conductor,11,2
conductor,11,740
conductor,13,1
conductor,13,2
conductor,10,1
conductor,10,939
conductor,1,2
conductor,1,533
conductor,2,1
conductor,2,2
conductor,4,2
conductor,4,1
conductor,1,2
conductor,1,395
atompick,28,1
atompick,25,1
atompick,19,1
atompick,3,1
atompick,10,1
atompick,31,1
atompick,1,1
atompick,38,1
atompick,21,1
atompick,35,1
atompick,5,1
atompick,7,1
atompick,14,1
atompick,33,1
atompick,22,127
atompick,12,1
atompick,18,255
atompick,16,1
atompick,4,255
atompick,26,127
atompick,37,1
atompick,9,63
atompick,39,1
atompick,24,1
atompick,20,1
atompick,0,255
atompick,22,1
atompick,2,511
atompick,31,1
atompick,29,511
atompick,6,511
atompick,15,255
atompick,17,511
atompick,34,511
atompick,38,63
atompick,21,31
atompick,19,511
atompick,8,511
atompick,25,127
atompick,10,1
atompick,23,511
atompick,36,511
atompick,28,255
atompick,12,1
atompick,33,255
atompick,4,1
atompick,7,63
atompick,1,511
atompick,39,255
atompick,27,1023
atompick,17,1
atompick,22,63
atompick,20,255
atompick,14,511
atompick,9,255
atompick,29,1
atompick,34,255
atompick,24,511
atompick,31,1
atompick,2,63
atompick,37,255
atompick,4,1
atompick,19,1
atompick,0,255
atompick,6,255
atompick,28,31
atompick,26,511
atompick,16,1023
atompick,12,1
atompick,21,255
atompick,8,511
atompick,14,1
atompick,38,511
atompick,36,1
atompick,10,511
atompick,34,1
atompick,31,1
atompick,23,255
atompick,25,511
atompick,2,1
atompick,13,2047
atompick,4,1
atompick,9,1
atompick,7,511
atompick,27,255
atompick,12,15
atompick,14,15
atompick,22,127
atompick,17,511
atompick,29,255
atompick,33,1023
atompick,37,255
atompick,0,1
atompick,21,127
atompick,19,1
atompick,23,1
atompick,31,1
atompick,16,255
atompick,10,1
atompick,5,2047
atompick,3,2047
atompick,26,127
atompick,14,1
atompick,35,2047
atompick,8,127
atompick,38,63
atompick,28,511
atompick,10,1
atompick,25,1
atompick,2,127
atompick,34,511
atompick,21,1
atompick,0,1
atompick,36,255
atompick,17,511
atompick,7,127
atompick,4,511
atompick,23,1
atompick,12,1
atompick,9,511
atompick,15,2047
atompick,19,1
atompick,29,511
atompick,33,1
atompick,2,1
atompick,31,1
atompick,26,255
atompick,35,127
atompick,37,511
atompick,10,1
atompick,38,1
atompick,9,127
atompick,22,1023
atompick,27,1023
atompick,7,1
atompick,16,511
atompick,5,511
atompick,13,1023
atompick,0,1
atompick,25,1
atompick,19,1
atompick,11,4095
atompick,33,1
atompick,30,4095
atompick,14,511
atompick,36,255
atompick,27,1
atompick,4,127
atompick,17,1
atompick,25,1
atompick,34,511
atompick,8,511
atompick,10,127
atompick,6,2047
atompick,3,1023
atompick,21,255
atompick,12,511
atompick,26,255
atompick,17,1
atompick,38,1
atompick,23,511
atompick,5,1
atompick,19,1
atompick,29,511
atompick,31,255
atompick,15,511
atompick,7,127
atompick,27,255
atompick,0,1
atompick,2,255
atompick,25,1
atompick,9,1
atompick,4,63
atompick,38,1
atompick,11,255
atompick,13,511
atompick,22,1
atompick,30,255
atompick,26,1
atompick,33,511
atompick,10,31
atompick,4,1
atompick,36,1
atompick,6,1
atompick,8,127
atompick,16,511
atompick,3,31
atompick,5,127
atompick,38,1
atompick,12,511
atompick,14,511
atompick,34,255
atompick,19,1
atompick,21,511
atompick,15,63
atompick,2,255
atompick,17,255
atompick,29,255
atompick,0,1
atompick,9,1
atompick,23,511
atompick,27,255
atompick,7,255
atompick,25,255
atompick,11,127
atompick,31,511
atompick,38,1
atompick,13,63
atompick,36,1
atompick,33,7
atompick,4,255
atompick,7,1
atompick,0,1
atompick,22,255
atompick,5,3
atompick,3,255
atompick,37,2047
atompick,25,1
atompick,35,2047
atompick,29,1
atompick,16,511
atompick,9,1
atompick,2,127
atompick,21,1
atompick,12,511
atompick,8,511
atompick,25,1
atompick,23,255
atompick,33,1
atompick,19,1
atompick,0,1
atompick,17,31
atompick,27,1
atompick,31,1
atompick,15,255
atompick,29,1
atompick,4,511
atompick,35,1
atompick,38,511
atompick,22,1
atompick,10,1023
atompick,0,1
atompick,7,255
atompick,26,1023
atompick,16,255
atompick,33,1
atompick,37,127
atompick,13,511
atompick,31,1
atompick,2,1
atompick,9,511
atompick,6,2047
atompick,4,1
atompick,33,1
atompick,23,255
atompick,29,1
atompick,35,1
atompick,19,1
atompick,38,63
atompick,27,511
atompick,15,127
atompick,17,511
atompick,25,511
atompick,8,63
atompick,10,127
atompick,22,127
atompick,12,255
atompick,33,1
atompick,0,1
atompick,37,63
atompick,6,1
atompick,12,1
atompick,32,8191
atompick,8,1
atompick,2,1
atompick,35,1
atompick,16,255
atompick,4,1
atompick,38,1
atompick,26,511
atompick,9,31
atompick,29,1
atompick,22,1
atompick,19,1
atompick,6,1
atompick,0,1
atompick,32,1
atompick,13,511
atompick,25,63
atompick,10,255
atompick,17,255
atompick,15,255
atompick,27,511
atompick,37,511
atompick,23,1023
atompick,21,2047
atompick,8,511
atompick,26,1
atompick,35,1
atompick,2,1
atompick,31,1023
atompick,33,1023
atompick,17,1
atompick,27,127
atompick,9,255
atompick,38,127
atompick,4,1
atompick,29,1
atompick,25,1
atompick,19,1
atompick,0,1
atompick,6,1
atompick,21,1
atompick,12,511
atompick,16,127
atompick,37,127
atompick,8,1
atompick,2,1
atompick,29,1
atompick,33,1
atompick,17,127
atompick,10,1
atompick,0,1
atompick,15,255
atompick,26,255
atompick,23,1
atompick,35,1
atompick,4,1
atompick,6,1
atompick,38,1
atompick,13,511
atompick,31,1
atompick,22,1023
atompick,25,31
atompick,27,1
atompick,21,63
atompick,9,511
atompick,17,1
atompick,23,1
atompick,19,1
atompick,36,4095
atompick,12,63
atompick,15,1
atompick,10,127
atompick,2,1
atompick,33,1
atompick,31,1
atompick,8,1
atompick,29,1
atompick,0,1
atompick,26,1
atompick,4,1
atompick,19,1
atompick,38,1
atompick,35,127
atompick,16,1023
atompick,22,511
atompick,13,255
atompick,25,127
atompick,11,4095
atompick,27,255
atompick,6,1
atompick,9,15
atompick,0,1
atompick,17,127
atompick,15,1
atompick,31,1
atompick,36,1
atompick,29,1
atompick,33,1
atompick,23,127
atompick,4,1
atompick,25,1
atompick,38,1
atompick,21,1
atompick,12,255
atompick,16,1
atompick,35,255
atompick,27,1
atompick,2,1
atompick,10,255
atompick,19,1
atompick,23,1
atompick,6,1
atompick,8,511
atompick,4,1
atompick,0,1
atompick,31,1
atompick,13,1
atompick,36,127
atompick,25,1
atompick,29,1
atompick,15,511
atompick,38,1
atompick,17,511
atompick,9,255
atompick,2,1
atompick,11,511
atompick,22,511
atompick,33,1
atompick,19,1
atompick,0,1
atompick,35,63
atompick,23,63
atompick,21,127
atompick,4,1
atompick,37,2047
atompick,29,1
atompick,27,1
atompick,8,255
atompick,6,1
atompick,16,127
atompick,25,1
atompick,13,1
atompick,38,15
atompick,36,1
atompick,31,1
atompick,9,255
atompick,23,1
atompick,15,1
atompick,19,1
atompick,17,255
atompick,4,1
atompick,2,1
atompick,27,1
atompick,29,1
atompick,21,1
atompick,33,1
atompick,11,1
atompick,35,127
atompick,38,1
atompick,0,1
atompick,6,1
atompick,8,127
atompick,25,1
atompick,13,1
atompick,19,1
atompick,16,511
atompick,35,1
atompick,37,255
atompick,9,31
atompick,32,4095
atompick,29,1
atompick,27,1
atompick,22,1023
atompick,15,63
atompick,17,1
atompick,4,1
atompick,2,1
atompick,8,1
atompick,30,8191
atompick,0,1
atompick,34,8191
atompick,13,1
atompick,36,511
atompick,25,1
atompick,9,1
atompick,11,1
atompick,19,1
atompick,38,511
atompick,23,255
atompick,16,1
atompick,21,511
atompick,13,1
atompick,6,1
atompick,37,63
atompick,32,1
