method,id,time
asym,47,1
asym,47,1
asym,47,1
asym,47,1
asym,47,1
asym,47,1
asym,47,1
asym,47,1
asym,47,1
asym,47,1
asym,47,1
asym,47,1
asym,47,1
asym,47,1
asym,47,1
asym,47,1
conductor,38,6
conductor,38,3
conductor,8,4
conductor,8,8
conductor,21,8
conductor,21,2
conductor,15,2
conductor,15,3
conductor,42,242
conductor,42,3
conductor,3,307
conductor,3,2
conductor,48,461
conductor,48,2
conductor,19,476
conductor,19,2
conductor,10,546
conductor,10,2
conductor,13,628
conductor,13,2
conductor,47,478
conductor,47,523
conductor,43,979
conductor,43,2
conductor,6,1057
conductor,6,3
conductor,33,1092
conductor,33,2
conductor,37,1094
conductor,37,2
conductor,4,1216
conductor,4,2
conductor,23,1562
conductor,23,3
conductor,12,1541
conductor,12,3
conductor,28,1588
conductor,28,2
conductor,34,1758
conductor,34,3
conductor,30,1666
conductor,30,3
conductor,49,1764
conductor,49,3
conductor,39,1816
conductor,39,2
conductor,44,1953
conductor,44,3
conductor,1,2096
conductor,1,2
conductor,26,2113
conductor,26,2
conductor,18,2474
conductor,18,2
conductor,16,2624
conductor,16,2
conductor,27,2793
conductor,27,2
conductor,2,3229
conductor,2,3
conductor,5,2954
conductor,5,3
conductor,41,3044
conductor,41,2
conductor,22,3058
conductor,22,2
conductor,36,3180
conductor,36,2
conductor,45,3280
conductor,45,3
conductor,9,3273
conductor,9,2
conductor,11,3339
conductor,11,2
conductor,7,3510
conductor,7,3
conductor,46,3565
conductor,46,2
conductor,31,3519
conductor,31,3
conductor,29,3648
conductor,29,3
conductor,24,3671
conductor,24,2
conductor,0,3688
conductor,0,2
conductor,14,4093
conductor,14,2
conductor,20,4140
conductor,20,3
conductor,40,4191
conductor,40,2
conductor,25,4800
conductor,25,3
conductor,17,4303
conductor,17,3
conductor,32,4445
conductor,32,3
conductor,35,4651
conductor,35,3
conductor,38,4630
conductor,38,2
conductor,15,4636
conductor,15,2
conductor,21,4586
conductor,21,3
conductor,8,4577
conductor,8,2
conductor,3,4578
conductor,3,2
conductor,42,4536
conductor,42,2
conductor,48,4583
conductor,48,2
conductor,19,4580
conductor,19,2
conductor,13,4444
conductor,13,2
conductor,6,4434
conductor,6,2
conductor,10,4453
conductor,10,3
conductor,43,4397
conductor,43,3
conductor,4,4308
conductor,4,2
conductor,47,4381
conductor,47,521
conductor,37,4415
conductor,37,2
conductor,33,4397
conductor,33,2
conductor,23,4325
conductor,23,2
conductor,30,4404
conductor,30,2
conductor,28,4498
conductor,28,2
conductor,12,4507
conductor,12,2
conductor,39,4381
conductor,39,3
conductor,49,4368
conductor,49,2
conductor,34,4465
conductor,34,2
conductor,26,4235
conductor,26,2
conductor,44,4162
conductor,44,2
conductor,1,4189
conductor,1,3
conductor,18,3980
conductor,18,2
conductor,27,4013
conductor,27,3
conductor,16,3988
conductor,16,2
conductor,22,3884
conductor,22,2
conductor,45,3823
conductor,45,2
conductor,5,3871
conductor,5,2
conductor,2,5070
conductor,2,3
conductor,36,4007
conductor,36,3
conductor,41,4144
conductor,41,2
conductor,31,3979
conductor,31,3
conductor,11,3988
conductor,11,2
conductor,9,4002
conductor,9,2
conductor,7,3963
conductor,7,3
conductor,46,3992
conductor,46,2
conductor,24,3915
conductor,24,3
conductor,29,3791
conductor,29,2
conductor,0,3866
conductor,0,3
conductor,14,3774
conductor,14,2
conductor,20,3764
conductor,20,3
conductor,40,3900
conductor,40,2
conductor,25,3940
conductor,25,2
conductor,35,3971
conductor,35,3
conductor,17,3871
conductor,17,3
conductor,15,3838
conductor,15,3
conductor,32,3872
conductor,32,2
conductor,38,3656
conductor,38,2
conductor,42,3723
conductor,42,2
conductor,21,3766
conductor,21,3
conductor,3,3735
conductor,3,3
conductor,8,3743
conductor,8,2
conductor,48,3830
conductor,48,2
conductor,13,3834
conductor,13,3
conductor,6,3832
conductor,6,2
conductor,19,3853
conductor,19,3
conductor,43,3650
conductor,43,2
conductor,10,3601
conductor,10,2
conductor,37,3517
conductor,37,3
conductor,4,3547
conductor,4,3
conductor,33,3279
conductor,33,2
conductor,47,3410
conductor,47,2
conductor,23,3468
conductor,23,2
conductor,39,3392
conductor,39,2
conductor,30,3320
conductor,30,3
conductor,26,3388
conductor,26,3
conductor,49,3426
conductor,49,3
conductor,28,3626
conductor,28,3
conductor,34,3592
conductor,34,3
conductor,18,3579
conductor,18,2
conductor,12,3782
conductor,12,2
conductor,44,3721
conductor,44,2
conductor,16,3639
conductor,16,3
conductor,27,3616
conductor,27,524
conductor,1,3907
conductor,1,2
conductor,22,3766
conductor,22,3
conductor,5,3765
conductor,5,3
conductor,45,4776
conductor,45,3
conductor,11,3803
conductor,11,3
conductor,36,3789
conductor,36,2
conductor,2,4783
conductor,2,2
conductor,31,3916
conductor,31,3
conductor,29,3865
conductor,29,3
conductor,46,3825
conductor,46,2
conductor,9,3870
conductor,9,2
conductor,41,3982
conductor,41,2
conductor,7,4040
conductor,7,3
conductor,0,4026
conductor,0,3
conductor,24,3940
conductor,24,3
conductor,14,4046
conductor,14,2
conductor,20,3770
conductor,20,3
conductor,17,3705
conductor,17,2
conductor,40,3902
conductor,40,2
conductor,15,4315
conductor,15,2
conductor,35,3933
conductor,35,2
conductor,25,3874
conductor,25,3
conductor,32,3869
conductor,32,2
conductor,8,3773
conductor,8,4
conductor,3,3722
conductor,3,3
conductor,38,3750
conductor,38,2
conductor,48,3742
conductor,48,9
conductor,21,3818
conductor,21,2
conductor,13,3966
conductor,13,3
conductor,6,3962
conductor,6,3
conductor,42,3990
conductor,42,2
conductor,19,3973
conductor,19,3
conductor,4,3916
conductor,4,2
conductor,37,4079
conductor,37,3
conductor,33,4148
conductor,33,3
conductor,43,5086
conductor,43,2
conductor,10,4197
conductor,10,3
conductor,47,4303
conductor,47,3
conductor,23,4446
conductor,23,3
conductor,49,4372
conductor,49,2
conductor,39,4315
conductor,39,2
conductor,30,4402
conductor,30,3
conductor,26,4514
conductor,26,2
conductor,18,4409
conductor,18,2
conductor,34,4193
conductor,34,3
conductor,28,4325
conductor,28,2
conductor,12,4105
conductor,12,2
conductor,16,4112
conductor,16,2
conductor,44,4166
conductor,44,3
conductor,27,4177
conductor,27,3
conductor,22,4364
conductor,22,3
conductor,5,4291
conductor,5,3
conductor,1,4077
conductor,1,3
conductor,45,3935
conductor,45,2
conductor,11,3820
conductor,11,2
conductor,2,3709
conductor,2,2
conductor,29,3832
conductor,29,2
conductor,36,3736
conductor,36,2
conductor,46,4177
conductor,46,2
conductor,31,3799
conductor,31,3
conductor,24,3809
conductor,24,2
conductor,9,3820
conductor,9,3
conductor,41,3978
conductor,41,3
conductor,0,3852
conductor,0,2
conductor,14,3865
conductor,14,3
conductor,7,3895
conductor,7,2
conductor,20,3741
conductor,20,2
conductor,32,3876
conductor,32,2
conductor,17,3884
conductor,17,3
conductor,35,3971
conductor,35,2
conductor,25,4021
conductor,25,2
conductor,40,4085
conductor,40,3
conductor,38,4266
conductor,38,3
conductor,15,5756
conductor,15,3
conductor,3,4398
conductor,3,2
conductor,48,4270
conductor,48,2
conductor,6,4110
conductor,6,2
conductor,8,4175
conductor,8,3
conductor,13,3924
conductor,13,3
conductor,21,3971
conductor,21,3
conductor,19,3931
conductor,19,3
conductor,4,3906
conductor,4,3
conductor,42,3846
conductor,42,2
conductor,47,3546
conductor,47,2
conductor,37,3547
conductor,37,2
conductor,39,3769
conductor,39,3
conductor,43,4550
conductor,43,3
conductor,33,3991
conductor,33,3
conductor,10,3989
conductor,10,7
conductor,30,3956
conductor,30,2
conductor,49,4069
conductor,49,2
conductor,23,4003
conductor,23,3
conductor,26,3931
conductor,26,3
conductor,18,3924
conductor,18,2
conductor,34,3921
conductor,34,2
conductor,28,4290
conductor,28,3
conductor,12,4024
conductor,12,3
conductor,16,3925
conductor,16,2
conductor,27,4281
conductor,27,134
conductor,22,3976
conductor,22,3
conductor,44,3987
conductor,44,2
conductor,5,4123
conductor,5,2
conductor,11,4175
conductor,11,2
conductor,1,4048
conductor,1,2
conductor,2,4175
conductor,2,2
conductor,31,3952
conductor,31,3
conductor,45,4214
conductor,45,2
conductor,24,3921
conductor,24,2
conductor,29,4058
conductor,29,3
conductor,41,4096
conductor,41,2
conductor,36,4158
conductor,36,2
conductor,0,4267
conductor,0,2
conductor,46,4165
conductor,46,2
conductor,9,4045
conductor,9,3
conductor,7,3992
conductor,7,3
conductor,14,4071
conductor,14,2
conductor,20,4212
conductor,20,2
conductor,32,4052
conductor,32,2
conductor,35,3933
conductor,35,3
conductor,17,3786
conductor,17,2
conductor,25,3694
conductor,25,2
conductor,40,3590
conductor,40,2
conductor,15,3715
conductor,15,2
conductor,38,3716
conductor,38,2
conductor,3,3580
conductor,3,2
conductor,8,3623
conductor,8,2
conductor,4,3715
conductor,4,2
conductor,6,3682
conductor,6,3
conductor,48,3813
conductor,48,2
conductor,13,3745
conductor,13,3
conductor,21,3911
conductor,21,2
conductor,19,3870
conductor,19,3
conductor,42,3646
conductor,42,3
conductor,37,3688
conductor,37,2
conductor,47,3600
conductor,47,3
conductor,39,3479
conductor,39,2
conductor,49,3527
conductor,49,3
conductor,43,3484
conductor,43,3
conductor,10,3509
conductor,10,2
conductor,33,3567
conductor,33,2
conductor,30,3538
conductor,30,2
conductor,23,3483
conductor,23,3
conductor,28,3368
conductor,28,2
conductor,18,3360
conductor,18,3
conductor,34,3267
conductor,34,3
conductor,12,3550
conductor,12,3
conductor,26,3538
conductor,26,2
conductor,16,3417
conductor,16,2
conductor,22,3295
conductor,22,3
conductor,11,3416
conductor,11,3
conductor,27,3771
conductor,27,2
conductor,2,3268
conductor,2,3
conductor,5,3436
conductor,5,3
conductor,44,3510
conductor,44,2
conductor,36,3610
conductor,36,2
conductor,29,3704
conductor,29,3
conductor,1,3546
conductor,1,1043
conductor,24,3838
conductor,24,3
conductor,45,4573
conductor,45,3
conductor,31,3964
conductor,31,2
conductor,0,3923
conductor,0,3
conductor,14,3766
conductor,14,3
conductor,7,3847
conductor,7,2
conductor,41,3934
conductor,41,2
conductor,46,4033
conductor,46,2
conductor,9,4052
conductor,9,3
conductor,20,4100
conductor,20,2
conductor,32,4050
conductor,32,2
conductor,40,4205
conductor,40,3
conductor,3,4213
conductor,3,3
conductor,25,4261
conductor,25,2
conductor,35,4186
conductor,35,3
conductor,15,4430
conductor,15,3
conductor,17,4489
conductor,17,2
conductor,4,4287
conductor,4,3
conductor,19,4285
conductor,19,2
conductor,38,4423
conductor,38,2
conductor,6,4420
conductor,6,2
conductor,48,4616
conductor,48,3
conductor,8,4525
conductor,8,2
conductor,13,4535
conductor,13,2
conductor,37,4671
conductor,37,2
conductor,47,4599
conductor,47,2
conductor,21,4771
conductor,21,2
conductor,39,4723
conductor,39,3
conductor,49,4808
conductor,49,2
conductor,42,4861
conductor,42,2
conductor,10,4942
conductor,10,3
conductor,33,4838
conductor,33,2
conductor,30,4774
conductor,30,3
conductor,43,4996
conductor,43,2
conductor,18,4958
conductor,18,3
conductor,28,5022
conductor,28,3
conductor,23,4783
conductor,23,3
conductor,34,5293
conductor,34,3
conductor,12,4812
conductor,12,3
conductor,22,4739
conductor,22,3
conductor,26,4663
conductor,26,2
conductor,5,4511
conductor,5,3
conductor,16,4553
conductor,16,2
conductor,2,4497
conductor,2,2
conductor,11,4441
conductor,11,3
conductor,44,4253
conductor,44,3
conductor,27,5054
conductor,27,2
conductor,36,4492
conductor,36,3
conductor,1,4490
conductor,1,134
conductor,29,4326
conductor,29,3
conductor,24,4386
conductor,24,3
conductor,45,4440
conductor,45,2
conductor,14,4178
conductor,14,2
conductor,0,4280
conductor,0,64
conductor,31,4108
conductor,31,2
conductor,20,4156
conductor,20,3
conductor,41,4168
conductor,41,2
conductor,9,4289
conductor,9,3
conductor,7,4341
conductor,7,2
conductor,46,4325
conductor,46,3
conductor,32,4256
conductor,32,4
conductor,25,4172
conductor,25,2
conductor,40,4096
conductor,40,3
conductor,3,4059
conductor,3,3
conductor,35,4070
conductor,35,3
conductor,15,3871
conductor,15,3
conductor,4,3924
conductor,4,2
conductor,19,3700
conductor,19,2
conductor,38,3790
conductor,38,2
conductor,17,3880
conductor,17,3
conductor,47,3885
conductor,47,2
conductor,6,3868
conductor,6,2
conductor,8,4134
conductor,8,3
conductor,48,4094
conductor,48,2
conductor,13,3943
conductor,13,3
conductor,37,3805
conductor,37,4
conductor,21,3851
conductor,21,2
conductor,42,3751
conductor,42,3
conductor,39,3706
conductor,39,2
conductor,49,3749
conductor,49,3
conductor,30,3892
conductor,30,2
conductor,33,3795
conductor,33,3
conductor,10,3733
conductor,10,2
conductor,43,3703
conductor,43,3
conductor,12,3643
conductor,12,2
conductor,34,3553
conductor,34,2
conductor,18,3648
conductor,18,2
conductor,23,3620
conductor,23,3
conductor,5,3803
conductor,5,3
conductor,28,3848
conductor,28,3
conductor,26,3681
conductor,26,3
conductor,22,3687
conductor,22,3
conductor,16,3692
conductor,16,3
conductor,2,3923
conductor,2,3
conductor,27,3783
conductor,27,526
conductor,44,3843
conductor,44,3
conductor,11,3763
conductor,11,3
conductor,24,3632
conductor,24,3
conductor,29,3553
conductor,29,3
conductor,0,3579
conductor,0,2
conductor,45,4296
conductor,45,2
conductor,36,3662
conductor,36,2
conductor,1,3667
conductor,1,3
conductor,31,3530
conductor,31,2
conductor,14,3682
conductor,14,3
conductor,41,3540
conductor,41,2
conductor,32,3464
conductor,32,3
conductor,20,3550
conductor,20,3
conductor,3,3601
conductor,3,3
conductor,7,3538
conductor,7,3
conductor,46,3586
conductor,46,3
conductor,25,3603
conductor,25,2
conductor,40,3584
conductor,40,3
conductor,9,3762
conductor,9,2
conductor,35,3775
conductor,35,2
conductor,4,3732
conductor,4,2
conductor,19,3746
conductor,19,2
conductor,15,3471
conductor,15,3
conductor,47,3509
conductor,47,3
conductor,38,3467
conductor,38,2
conductor,13,3679
conductor,13,3
conductor,17,3754
conductor,17,2
conductor,6,3759
conductor,6,3
conductor,37,3618
conductor,37,520
conductor,8,3723
conductor,8,3
conductor,42,3780
conductor,42,3
conductor,48,3785
conductor,48,2
conductor,21,3625
conductor,21,2
conductor,39,3811
conductor,39,2
conductor,30,3919
conductor,30,2
conductor,10,3800
conductor,10,3
conductor,49,4591
conductor,49,2
conductor,33,3822
conductor,33,3
conductor,43,3885
conductor,43,2
conductor,12,3806
conductor,12,3
conductor,23,3954
conductor,23,3
conductor,34,3992
conductor,34,3
conductor,5,3941
conductor,5,3
conductor,18,3933
conductor,18,2
conductor,26,3876
conductor,26,2
conductor,16,3958
conductor,16,2
conductor,28,4005
conductor,28,3
conductor,22,3804
conductor,22,1037
conductor,2,4108
conductor,2,3
conductor,24,4079
conductor,24,3
conductor,0,4030
conductor,0,3
conductor,36,4061
conductor,36,2
conductor,27,4410
conductor,27,1039
conductor,11,4235
conductor,11,3
conductor,44,4307
conductor,44,3
conductor,29,4424
conductor,29,2
conductor,41,4429
conductor,41,2
conductor,1,4468
conductor,1,2
conductor,45,4775
conductor,45,2
conductor,31,4625
conductor,31,3
conductor,3,4458
conductor,3,3
conductor,14,4642
conductor,14,2
conductor,7,4624
conductor,7,2
conductor,32,5530
conductor,32,3
conductor,20,4711
conductor,20,2
conductor,40,4829
conductor,40,2
conductor,35,4559
conductor,35,2
conductor,46,4595
conductor,46,2
conductor,25,4721
conductor,25,2
conductor,15,4536
conductor,15,3
conductor,19,4611
conductor,19,2
conductor,9,4611
conductor,9,2
conductor,37,4380
conductor,37,2
conductor,4,4372
conductor,4,2
conductor,47,4519
conductor,47,3
conductor,17,4597
conductor,17,2
conductor,38,4591
conductor,38,2
conductor,13,4559
conductor,13,3
conductor,6,4475
conductor,6,2
conductor,8,4538
conductor,8,526
conductor,21,4431
conductor,21,3
conductor,48,4340
conductor,48,2
conductor,30,4367
conductor,30,2
conductor,42,4208
conductor,42,2
conductor,49,4150
conductor,49,2
conductor,39,4158
conductor,39,2
conductor,12,4195
conductor,12,66
conductor,33,4289
conductor,33,3
conductor,43,4304
conductor,43,2
conductor,10,4179
conductor,10,3
conductor,18,4267
conductor,18,3
conductor,5,4202
conductor,5,2
conductor,23,4158
conductor,23,2
conductor,34,4698
conductor,34,4
conductor,26,4057
conductor,26,2
conductor,2,4156
conductor,2,2
conductor,16,4149
conductor,16,2
conductor,22,4064
conductor,22,1035
conductor,24,4098
conductor,24,2
conductor,28,4018
conductor,28,2
conductor,0,4077
conductor,0,3
conductor,36,4098
conductor,36,2
conductor,27,3861
conductor,27,2
conductor,11,3920
conductor,11,2
conductor,44,3877
conductor,44,2
conductor,29,3715
conductor,29,2
conductor,1,3698
conductor,1,2
conductor,41,3755
conductor,41,2
conductor,31,3880
conductor,31,2
conductor,45,4059
conductor,45,3
conductor,3,3680
conductor,3,2
conductor,7,3604
conductor,7,2
conductor,14,3726
conductor,14,2
conductor,32,3606
conductor,32,2
conductor,35,3685
conductor,35,3
conductor,25,3695
conductor,25,2
conductor,20,3702
conductor,20,2
conductor,46,3711
conductor,46,3
conductor,40,3827
conductor,40,2
conductor,15,3658
conductor,15,2
conductor,4,3762
conductor,4,2
conductor,19,3764
conductor,19,2
conductor,37,3811
conductor,37,2
conductor,47,4212
conductor,47,2
conductor,9,3950
conductor,9,3
conductor,38,3900
conductor,38,3
conductor,17,4053
conductor,17,3
conductor,6,3946
conductor,6,2
conductor,48,3763
conductor,48,3
conductor,13,3872
conductor,13,2
conductor,8,3886
conductor,8,66
conductor,21,3878
conductor,21,3
conductor,30,4089
conductor,30,3
conductor,49,4006
conductor,49,7
conductor,43,4059
conductor,43,2
conductor,39,4035
conductor,39,3
conductor,33,4071
conductor,33,3
conductor,10,4311
conductor,10,3
conductor,12,4281
conductor,12,2
conductor,34,4226
conductor,34,2
conductor,18,4190
conductor,18,3
conductor,2,3955
conductor,2,3
conductor,42,4163
conductor,42,1037
conductor,23,3940
conductor,23,2
conductor,5,3919
conductor,5,2
conductor,26,3811
conductor,26,2
conductor,36,3952
conductor,36,2
conductor,16,3970
conductor,16,2
conductor,22,3960
conductor,22,2
conductor,24,3847
conductor,24,2
conductor,28,3920
conductor,28,3
conductor,11,3815
conductor,11,3
conductor,0,3871
conductor,0,2
conductor,31,3826
conductor,31,2
conductor,44,3972
conductor,44,3
conductor,27,3991
conductor,27,521
conductor,29,4015
conductor,29,3
conductor,1,3957
conductor,1,2
conductor,41,4300
conductor,41,2
conductor,32,4245
conductor,32,2
conductor,45,4300
conductor,45,2
conductor,14,4142
conductor,14,2
conductor,7,4021
conductor,7,3
conductor,3,3966
conductor,3,3
conductor,35,4002
conductor,35,2
conductor,40,4000
conductor,40,2
conductor,15,3938
conductor,15,3
conductor,25,3879
conductor,25,3
conductor,20,3988
conductor,20,3
conductor,47,3901
conductor,47,3
conductor,38,3891
conductor,38,2
conductor,46,4026
conductor,46,130
conductor,4,3986
conductor,4,2
conductor,9,3932
conductor,9,3
conductor,6,3969
conductor,6,3
conductor,19,4099
conductor,19,2
conductor,37,3919
conductor,37,1031
conductor,17,4009
conductor,17,2
conductor,48,3917
conductor,48,3
conductor,21,3815
conductor,21,2
conductor,13,3762
conductor,13,3
conductor,8,3735
conductor,8,2
conductor,43,3698
conductor,43,2
conductor,33,3735
conductor,33,3
conductor,49,4268
conductor,49,2
conductor,30,3797
conductor,30,2
conductor,39,3835
conductor,39,2
conductor,12,3655
conductor,12,2
conductor,18,3657
conductor,18,2
conductor,10,3807
conductor,10,2
conductor,34,3633
conductor,34,3
conductor,2,3807
conductor,2,2
conductor,5,3769
conductor,5,2
conductor,36,3893
conductor,36,3
conductor,42,3890
conductor,42,3
conductor,26,3886
conductor,26,3
conductor,23,3992
conductor,23,2
conductor,16,3988
conductor,16,3
conductor,11,4121
conductor,11,3
conductor,28,4028
conductor,28,2
conductor,24,4510
conductor,24,3
conductor,22,4025
conductor,22,1036
conductor,31,4282
conductor,31,3
conductor,0,4375
conductor,0,2
conductor,27,4238
conductor,27,3
conductor,29,4290
conductor,29,2
conductor,45,3980
conductor,45,2
conductor,1,4214
conductor,1,2
conductor,41,4170
conductor,41,3
conductor,44,4019
conductor,44,522
conductor,3,4269
conductor,3,2
conductor,32,4319
conductor,32,2
conductor,7,4498
conductor,7,3
conductor,25,4593
conductor,25,2
conductor,15,4524
conductor,15,2
conductor,40,4204
conductor,40,2
conductor,35,4438
conductor,35,2
conductor,46,4423
conductor,46,3
conductor,14,4461
conductor,14,1034
conductor,47,4707
conductor,47,2
conductor,38,4371
conductor,38,3
conductor,20,4392
conductor,20,2
conductor,4,4408
conductor,4,2
conductor,9,4466
conductor,9,2
conductor,6,4411
conductor,6,3
conductor,19,4438
conductor,19,3
conductor,17,4520
conductor,17,2
conductor,21,4266
conductor,21,3
conductor,8,4252
conductor,8,3
conductor,37,4159
conductor,37,2
conductor,43,4237
conductor,43,2
conductor,13,4141
conductor,13,2
conductor,48,4302
conductor,48,2
conductor,39,4208
conductor,39,3
conductor,33,4241
conductor,33,2
conductor,12,4181
conductor,12,2
conductor,30,4107
conductor,30,2
conductor,49,4402
conductor,49,3
conductor,18,3927
conductor,18,2
conductor,2,4032
conductor,2,2
conductor,5,4065
conductor,5,2
conductor,10,3828
conductor,10,2
conductor,34,3950
conductor,34,2
conductor,26,3855
conductor,26,2
conductor,36,3825
conductor,36,2
conductor,42,3808
conductor,42,2
conductor,23,3915
conductor,23,2
conductor,16,3765
conductor,16,2
conductor,28,3499
conductor,28,2
conductor,22,3564
conductor,22,2
conductor,24,4272
conductor,24,2
conductor,31,3598
conductor,31,2
conductor,11,3694
conductor,11,2
conductor,0,3676
conductor,0,2
conductor,45,3688
conductor,45,2
conductor,27,3731
conductor,27,3
conductor,41,3727
conductor,41,3
conductor,29,3621
conductor,29,2
conductor,1,3713
conductor,1,2
conductor,32,3401
conductor,32,3
conductor,44,3624
conductor,44,65
conductor,3,3577
conductor,3,2
conductor,7,3631
conductor,7,2
conductor,15,3504
conductor,15,2
conductor,46,3466
conductor,46,3
conductor,40,3596
conductor,40,2
conductor,25,3680
conductor,25,2
conductor,35,3767
conductor,35,2
conductor,14,3807
conductor,14,2
conductor,47,3608
conductor,47,2
conductor,20,3641
conductor,20,2
conductor,6,3743
conductor,6,3
conductor,38,3756
conductor,38,3
conductor,9,3798
conductor,9,2
conductor,4,3683
conductor,4,2
conductor,21,3822
conductor,21,3
conductor,19,3696
conductor,19,263
conductor,37,3837
conductor,37,2
conductor,13,3829
conductor,13,2
conductor,48,3984
conductor,48,2
conductor,8,3994
conductor,8,2
conductor,17,3929
conductor,17,2
conductor,43,3799
conductor,43,2
conductor,39,4037
conductor,39,3
conductor,49,4178
conductor,49,2
conductor,18,4090
conductor,18,3
conductor,33,4161
conductor,33,2
conductor,30,4159
conductor,30,3
conductor,2,4291
conductor,2,2
conductor,12,4399
conductor,12,2
conductor,5,4371
conductor,5,2
conductor,10,4307
conductor,10,2
conductor,42,4253
conductor,42,2
conductor,36,4327
conductor,36,3
conductor,34,3997
conductor,34,3
conductor,26,4082
conductor,26,2
conductor,23,4085
conductor,23,2
conductor,16,4076
conductor,16,2
conductor,28,3985
conductor,28,2
conductor,11,3989
conductor,11,3
conductor,27,3787
conductor,27,3
conductor,24,3863
conductor,24,2
conductor,45,3964
conductor,45,2
conductor,22,4074
conductor,22,1031
conductor,31,4055
conductor,31,2
conductor,0,4073
conductor,0,2
conductor,41,4043
conductor,41,2
conductor,44,4077
conductor,44,2
conductor,32,4286
conductor,32,2
conductor,15,3973
conductor,15,2
conductor,3,4118
conductor,3,3
conductor,29,4149
conductor,29,2
conductor,1,4012
conductor,1,2
conductor,25,4009
conductor,25,3
conductor,46,3932
conductor,46,2
conductor,40,3980
conductor,40,3
conductor,7,4050
conductor,7,3
conductor,47,3930
conductor,47,2
conductor,14,3885
conductor,14,2
conductor,38,3811
conductor,38,3
conductor,35,4159
conductor,35,3
conductor,4,4010
conductor,4,2
conductor,20,4072
conductor,20,2
conductor,6,4051
conductor,6,2
conductor,13,3746
conductor,13,2
conductor,9,3777
conductor,9,2
conductor,21,4014
conductor,21,2
conductor,37,3993
conductor,37,2
conductor,19,3971
conductor,19,2
conductor,48,3657
conductor,48,2
conductor,17,3804
conductor,17,2
conductor,8,3650
conductor,8,2
conductor,43,3601
conductor,43,2
conductor,49,3804
conductor,49,2
conductor,18,3743
conductor,18,2
conductor,10,3715
conductor,10,2
conductor,39,3735
conductor,39,2
conductor,12,3839
conductor,12,2
conductor,2,3724
conductor,2,3
conductor,42,3811
conductor,42,2
conductor,33,3899
conductor,33,2
conductor,36,3921
conductor,36,3
conductor,30,3862
conductor,30,2
conductor,34,3925
conductor,34,2
conductor,16,3882
conductor,16,3
conductor,28,3892
conductor,28,2
conductor,5,3909
conductor,5,3
conductor,26,4151
conductor,26,2
conductor,11,4029
conductor,11,3
conductor,23,4036
conductor,23,2
conductor,24,4086
conductor,24,3
conductor,45,3856
conductor,45,3
conductor,22,3879
conductor,22,3
conductor,41,3900
conductor,41,2
conductor,27,5084
conductor,27,2
conductor,31,4058
conductor,31,2
conductor,3,3950
conductor,3,3
conductor,15,3894
conductor,15,2
conductor,32,4020
conductor,32,2
conductor,44,4045
conductor,44,3
conductor,0,3960
conductor,0,2
conductor,29,3945
conductor,29,2
conductor,46,3983
conductor,46,2
conductor,40,3965
conductor,40,2
conductor,1,3885
conductor,1,3
conductor,25,3859
conductor,25,3
conductor,38,3682
conductor,38,2
conductor,47,3871
conductor,47,2
conductor,7,3804
conductor,7,2
conductor,35,3880
conductor,35,3
conductor,14,3762
conductor,14,3
conductor,6,3695
conductor,6,130
conductor,20,3758
conductor,20,2
conductor,9,3713
conductor,9,2
conductor,48,3763
conductor,48,2
conductor,13,3740
conductor,13,264
conductor,4,4013
conductor,4,3
conductor,19,4027
conductor,19,2
conductor,21,4739
conductor,21,3
conductor,43,3911
conductor,43,3
conductor,8,4004
conductor,8,3
conductor,37,3948
conductor,37,2
conductor,17,3824
conductor,17,2
conductor,10,3829
conductor,10,3
conductor,18,4205
conductor,18,3
conductor,33,3959
conductor,33,3
conductor,39,3959
conductor,39,3
conductor,49,3932
conductor,49,2
conductor,42,3912
conductor,42,2
conductor,2,3883
conductor,2,2
conductor,16,3817
conductor,16,2
conductor,12,3836
conductor,12,2
conductor,36,3805
conductor,36,2
conductor,28,3822
conductor,28,3
conductor,34,3787
conductor,34,2
conductor,30,3764
conductor,30,3
conductor,23,3532
conductor,23,3
conductor,5,3625
conductor,5,2
conductor,26,3621
conductor,26,3
conductor,11,3682
conductor,11,3
conductor,45,3656
conductor,45,2
conductor,31,3620
conductor,31,3
conductor,3,3744
conductor,3,3
conductor,41,3666
conductor,41,3
conductor,22,3715
conductor,22,3
conductor,24,3801
conductor,24,2
conductor,27,3769
conductor,27,2
conductor,44,3671
conductor,44,2
conductor,15,3933
conductor,15,2
conductor,0,3932
conductor,0,3
conductor,29,3795
conductor,29,3
conductor,32,3853
conductor,32,2
conductor,46,3890
conductor,46,2
conductor,40,4065
conductor,40,2
conductor,25,3809
conductor,25,3
conductor,38,3862
conductor,38,3
conductor,1,4161
conductor,1,2
conductor,6,3839
conductor,6,3
conductor,35,3841
conductor,35,3
conductor,47,3930
conductor,47,3
conductor,9,3883
conductor,9,2
conductor,14,3874
conductor,14,2
conductor,20,3619
conductor,20,3
conductor,7,4951
conductor,7,3
conductor,48,3797
conductor,48,2
conductor,13,3621
conductor,13,524
conductor,21,3735
conductor,21,2
conductor,19,3684
conductor,19,2
conductor,4,3773
conductor,4,3
conductor,8,3781
conductor,8,3
conductor,43,3829
conductor,43,2
conductor,10,3737
conductor,10,2
conductor,37,3686
conductor,37,2
conductor,49,3853
conductor,49,3
conductor,18,3711
conductor,18,1032
conductor,33,4034
conductor,33,3
conductor,42,4296
